"gene"	"ncpgs_orig"	"ncpgs"	"treatment.ratio"	"converged"	"p.value.treatment"	"p.value.inter"	"adj.p.value.treatment"	"adj.p.value.inter"
"SpisGene762"	43	43	1	1	1	1	1	1
"SpisGene763"	73	71	0.961775965201493	1	0.00318536954006176	1	0.0313673577297689	1
"SpisGene764"	297	294	1.01053857201134	1	0.567983273292406	1	1	1
"SpisGene765"	25	22	1	1	1	1	1	1
"SpisGene766"	107	100	0.978096818024658	1	0.00454189902177746	1	0.0406595814214153	1
"SpisGene768"	69	66	1.04878298533299	1	0.241972989090525	1	0.653617461836737	1
"SpisGene769"	250	240	1	1	1	1	1	1
"SpisGene770"	43	40	1	1	1	1	1	1
"SpisGene772"	38	38	1.0544251831502	1	0.00542403026564616	1	0.046133568231588	1
"SpisGene775"	124	124	1	1	1	1	1	1
"SpisGene778"	204	201	0.98736571561388	1	0.133393933326691	1	0.407196703753134	1
"SpisGene779"	171	171	1	1	1	1	1	1
"SpisGene781"	239	237	1.01805721564308	1	0.0393936204714805	1	0.178771191921169	1
"SpisGene782"	58	54	1	1	1	1	1	1
"SpisGene786"	14	6	22.9282452526647	1	0.0545364776370174	0.0145988954344287	0.221622259343649	0.427085458213034
"SpisGene787"	260	258	1	1	1	1	1	1
"SpisGene788"	188	181	1	1	1	1	1	1
"SpisGene791"	23	8	1	1	1	1	1	1
"SpisGene793"	11	11	0.849316854429159	1	0.0185622360096301	1	0.107072646940486	1
"SpisGene794"	55	47	1	1	1	1	1	1
"SpisGene796"	20	18	0.945687564675273	1	0.233663685892875	9.66294022572194e-05	0.634747978254314	0.0067450992246511
"SpisGene807"	94	83	1.05513443614342	1	0.0286244519196845	1	0.143304167145801	1
"SpisGene808"	78	78	0.968449622904898	1	0.00714433028331924	1	0.0559225114937743	1
"SpisGene810"	90	90	1	1	1	1	1	1
"SpisGene813"	36	36	1	1	1	1	1	1
"SpisGene814"	69	69	1.01903687886669	1	0.0434768305188713	1	0.190457896750771	1
"SpisGene815"	263	254	1	1	1	1	1	1
"SpisGene816"	143	143	0.960372530143095	1	7.76351070998446e-05	1	0.00220112492597477	1
"SpisGene817"	80	75	1	1	1	1	1	1
"SpisGene818"	158	155	1.03019571070187	1	0.000573401072294723	1	0.0094107744439561	1
"SpisGene822"	121	118	0.966632564898822	1	0.0524703154461119	1	0.216172995537978	1
"SpisGene828"	34	29	0.941182260036142	1	0.00173494077029069	1	0.0205970524817395	1
"SpisGene829"	357	355	1.01331438431123	1	0.0833003593426387	1	0.292772359206489	1
"SpisGene830"	96	96	1	1	1	1	1	1
"SpisGene831"	24	24	1	1	1	1	1	1
"SpisGene834"	186	182	1	1	1	1	1	1
"SpisGene835"	160	160	1	1	1	1	1	1
"SpisGene836"	85	85	0.979868348676884	1	0.166963387558563	1	0.481864578380899	1
"SpisGene837"	85	83	1.02940895844602	1	0.00962937022228239	1	0.0676044053994645	1
"SpisGene838"	109	107	1.02890891875767	1	0.000833441705331622	1	0.0121107095758926	1
"SpisGene840"	215	209	0.985724054245251	1	0.363968750342143	1	0.924294576910775	1
"SpisGene841"	53	52	1	1	1	1	1	1
"SpisGene842"	108	107	1.01918242002971	1	0.22702087701633	1	0.6205225622174	1
"SpisGene849"	105	105	1	1	1	1	1	1
"SpisGene851"	83	74	1	1	1	1	1	1
"SpisGene858"	22	11	1.56710888602338	1	2.79377284512757e-06	1	0.000163896386749532	1
"SpisGene862"	249	247	1	1	1	1	1	1
"SpisGene863"	112	112	1	1	1	1	1	1
"SpisGene864"	305	290	1	1	1	1	1	1
"SpisGene865"	227	227	1	1	1	1	1	1
"SpisGene866"	233	232	0.986543534029713	1	0.0624281177677881	1	0.241585863459977	1
"SpisGene870"	154	146	1	1	1	1	1	1
"SpisGene871"	30	29	0.905196186624641	1	0.00227188786279038	1	0.0251455235421146	1
"SpisGene872"	48	48	1	1	1	1	1	1
"SpisGene877"	152	149	1	1	1	1	1	1
"SpisGene878"	22	22	1.08846884856452	1	0.000582808040786774	0.00137856885857463	0.00949935499917986	0.0612649736430576
"SpisGene879"	13	13	1.10050255953947	1	1.0290518155712e-06	0.00343095522437478	7.49006307361351e-05	0.130034382026218
"SpisGene880"	88	88	1	1	1	1	1	1
"SpisGene882"	11	11	1.08898291683219	1	0.0257022741283842	1	0.133393932269184	1
"SpisGene883"	196	191	1.018427805907	1	0.0640870810794801	1	0.246621220246192	1
"SpisGene884"	44	43	1	1	1	1	1	1
"SpisGene885"	237	235	1	1	1	1	1	1
"SpisGene886"	107	105	1	1	1	1	1	1
"SpisGene895"	14	14	1.19063250732084	1	0.00560916988661182	0.00202720495883335	0.0471520843593306	0.0840527950788457
"SpisGene896"	27	21	0.884531884149032	1	0.0110873545252907	1	0.0742455574131334	1
"SpisGene897"	111	111	1	1	1	1	1	1
"SpisGene898"	91	91	0.960204173921414	1	0.0529682234713115	1	0.21725047849204	1
"SpisGene906"	130	130	1.01629480836141	1	0.133296456161916	1	0.407124512603095	1
"SpisGene907"	196	196	1	1	1	1	1	1
"SpisGene908"	180	177	1.02527213860517	1	0.000749559856603642	1	0.0113400489142408	1
"SpisGene910"	106	103	0.979637147224793	1	0.214283699514454	1	0.59024348699923	1
"SpisGene911"	38	23	1	1	1	1	1	1
"SpisGene913"	169	154	0.969495099152666	1	0.48166617490985	1	1	1
"SpisGene914"	62	62	1.02703517904741	1	0.020250385040901	1	0.113544228071224	1
"SpisGene915"	20	20	1	1	1	1	1	1
"SpisGene916"	82	82	0.968290182173134	1	0.958384773009143	1	1	1
"SpisGene917"	209	206	1	1	1	1	1	1
"SpisGene918"	98	96	0.932563268192743	1	2.92689418045231e-05	1	0.000984168168177089	1
"SpisGene919"	67	63	1	1	1	1	1	1
"SpisGene921"	8	8	0.893610394994266	1	0.0615923338107695	1	0.239781803600062	1
"SpisGene923"	150	150	0.976764773542623	1	0.00382285492476919	1	0.0358827803959825	1
"SpisGene930"	73	39	1	1	1	1	1	1
"SpisGene938"	46	23	0.917516180073702	1	0.0820913432511453	1	0.289723335909402	1
"SpisGene940"	12	11	1	1	1	1	1	1
"SpisGene944"	227	212	1.02966775223475	1	0.019344658968822	1	0.109749096588034	1
"SpisGene945"	24	17	1.16601087751735	1	0.00864898756093034	1	0.0634239918946148	1
"SpisGene946"	16	12	1.34225518575336	1	0.00650545236698688	1	0.0524491833672569	1
"SpisGene947"	116	83	1	1	1	1	1	1
"SpisGene948"	49	44	0.944434370234126	1	0.0231339708338345	1	0.123918529529803	1
"SpisGene949"	46	46	1.03144103687182	1	0.0054117476417373	1	0.0461253205106033	1
"SpisGene951"	34	34	1	1	1	1	1	1
"SpisGene952"	17	5	1	1	1	1	1	1
"SpisGene954"	136	133	1.01885284511064	1	0.375419330212493	1	0.949002932136967	1
"SpisGene959"	451	436	1	1	1	1	1	1
"SpisGene960"	23	23	1	1	1	1	1	1
"SpisGene961"	105	105	1	1	1	1	1	1
"SpisGene962"	42	42	1.04430627779836	1	0.0150357444612516	1	0.0923352457326398	1
"SpisGene964"	203	203	1	1	1	1	1	1
"SpisGene965"	24	10	1	1	1	1	1	1
"SpisGene967"	36	36	1	1	1	1	1	1
"SpisGene968"	120	120	1.00957296519959	1	0.0967397440602419	1	0.323727012283205	1
"SpisGene969"	19	12	1	1	1	1	1	1
"SpisGene971"	111	111	1.01665279905781	1	0.189313060624451	1	0.531280851304599	1
"SpisGene973"	65	64	1.02533464138236	1	0.0297365629315001	1	0.146937523553546	1
"SpisGene974"	67	64	1	1	1	1	1	1
"SpisGene976"	312	296	1	1	1	1	1	1
"SpisGene977"	76	73	1	1	1	1	1	1
"SpisGene978"	265	265	1	1	1	1	1	1
"SpisGene980"	116	114	1	1	1	1	1	1
"SpisGene981"	57	57	1	1	1	1	1	1
"SpisGene982"	82	82	1	1	1	1	1	1
"SpisGene987"	24	24	0.958404950684699	1	0.0377858786886812	1	0.174205785277452	1
"SpisGene990"	6	6	1.15167859183668	1	0.136259056019848	0.0748201990285581	0.413198000781661	1
"SpisGene991"	242	240	1	1	1	1	1	1
"SpisGene992"	62	61	0.968365934633184	1	0.104673553043051	1	0.342361985916908	1
"SpisGene993"	10	6	1.15412799151454	1	0.0861514362015142	1	0.299547348633827	1
"SpisGene994"	25	25	1	1	1	1	1	1
"SpisGene995"	169	164	1	1	1	1	1	1
"SpisGene998"	69	69	1	1	1	1	1	1
"SpisGene999"	299	265	0.990182357115464	1	0.088692014267106	1	0.305997830581527	1
"SpisGene1002"	54	48	1.04714743290333	1	0.503487182044294	1	1	1
"SpisGene1003"	29	29	1	1	1	1	1	1
"SpisGene1004"	79	79	1	1	1	1	1	1
"SpisGene1005"	11	11	1	1	1	1	1	1
"SpisGene1006"	198	198	1.01423040527606	1	0.100829109255163	1	0.333446550517299	1
"SpisGene1008"	111	110	1	1	1	1	1	1
"SpisGene1009"	182	182	1	1	1	1	1	1
"SpisGene1010"	15	15	0.953917538105544	1	0.0680621407764557	1	0.256810588649856	1
"SpisGene1012"	89	88	1	1	1	1	1	1
"SpisGene1018"	20	20	1	1	1	1	1	1
"SpisGene1019"	10	10	1	1	1	1	1	1
"SpisGene1020"	110	110	1.01853232924871	1	0.180407064865086	1	0.511230605960184	1
"SpisGene1021"	36	33	1	1	1	1	1	1
"SpisGene1028"	54	26	0.921400869022775	1	0.24276271133581	0.000223124382101103	0.655108867952692	0.0132303161838337
"SpisGene1029"	6	6	1	1	1	1	1	1
"SpisGene1039"	195	182	1	1	1	1	1	1
"SpisGene1049"	94	92	1	1	1	1	1	1
"SpisGene1052"	70	62	1	1	1	1	1	1
"SpisGene1053"	131	129	1	1	1	1	1	1
"SpisGene1054"	16	16	1.03209358730472	1	0.134800585691519	1	0.410391237628736	1
"SpisGene1055"	681	674	1	1	1	1	1	1
"SpisGene1057"	328	326	0.979069902558879	1	0.00308664216465164	1	0.0306966424111298	1
"SpisGene1059"	110	106	1	1	1	1	1	1
"SpisGene1062"	50	44	0.943534547057287	1	0.0381529016315929	1	0.175109593048206	1
"SpisGene1064"	43	41	1	1	1	1	1	1
"SpisGene1065"	26	26	0.995486441544263	1	0.336988207329161	0.000805201691761962	0.863532281280975	0.0387797792945095
"SpisGene1066"	24	24	1.06406567432239	1	0.0154254086145524	1	0.0941618475796821	1
"SpisGene1067"	55	55	1	1	1	1	1	1
"SpisGene1068"	284	282	1	1	1	1	1	1
"SpisGene1069"	41	41	1	1	1	1	1	1
"SpisGene1070"	40	40	1	1	1	1	1	1
"SpisGene1071"	180	171	1	1	1	1	1	1
"SpisGene1074"	67	61	1	1	1	1	1	1
"SpisGene1077"	82	76	1	1	1	1	1	1
"SpisGene1078"	20	20	1	1	1	1	1	1
"SpisGene1080"	62	62	1	1	1	1	1	1
"SpisGene1081"	218	198	1	1	1	1	1	1
"SpisGene1082"	66	65	0.929421373989926	1	0.000793395336050589	1	0.0117530778209669	1
"SpisGene1083"	87	87	1	1	1	1	1	1
"SpisGene1085"	80	80	1	1	1	1	1	1
"SpisGene25873.Novel"	53	53	0.963503242779505	1	0.150313402074378	1	0.445048727913643	1
"SpisGene1086"	92	92	0.941661387319194	1	0.00075685192892332	1	0.0113878852989022	1
"SpisGene1087"	27	26	1	1	1	1	1	1
"SpisGene1089"	143	143	0.975412519028228	1	0.0567606669158621	1	0.22706325550056	1
"SpisGene1092"	59	57	1	1	1	1	1	1
"SpisGene1094"	42	41	1	1	1	1	1	1
"SpisGene1095"	60	57	0.94337865390721	1	0.025277485822619	1	0.131688895199653	1
"SpisGene1096"	103	100	0.957087264877536	1	0.268055843541813	1	0.712548661822643	1
"SpisGene1098"	64	64	1	1	1	1	1	1
"SpisGene1099"	129	129	1	1	1	1	1	1
"SpisGene1100"	53	12	0.871396144159917	1	0.132370018088271	1	0.405080169116411	1
"SpisGene1101"	46	46	1	1	1	1	1	1
"SpisGene1102"	31	31	1	1	1	1	1	1
"SpisGene25872.Novel"	34	34	1	1	1	1	1	1
"SpisGene1103"	48	47	1	1	1	1	1	1
"SpisGene1104"	30	29	1.04699721455809	1	0.280778991087792	1	0.741087542032244	1
"SpisGene1106"	28	28	1	1	1	1	1	1
"SpisGene1107"	35	34	1	1	1	1	1	1
"SpisGene1108"	17	15	1	1	1	1	1	1
"SpisGene1111"	203	203	1.06070000484715	1	0.000290548015723577	1	0.00577379110885644	1
"SpisGene1112"	24	24	1	1	1	1	1	1
"SpisGene1113"	53	53	1	1	1	1	1	1
"SpisGene1114"	70	70	1.03078304734055	1	0.0774847086062115	1	0.279135013394741	1
"SpisGene1117"	161	110	0.979239071697413	1	0.282661806116478	1	0.745273024063744	1
"SpisGene1119"	169	167	1	1	1	1	1	1
"SpisGene1120"	31	18	1.15581968830144	1	0.0349587130222021	1	0.164980593034603	1
"SpisGene1121"	75	75	1.03358583370365	1	0.00147335091105198	1	0.018412466208479	1
"SpisGene1122"	43	42	0.945079661735016	1	0.0122991319370615	1	0.0801391552888919	1
"SpisGene1124"	168	165	1.02132012816639	1	0.0623806594500579	1	0.241486940356156	1
"SpisGene1127"	148	145	1	1	1	1	1	1
"SpisGene1131"	82	81	1	1	1	1	1	1
"SpisGene1132"	86	84	1	1	1	1	1	1
"SpisGene1133"	35	35	1.10966209266726	1	0.000468330533867835	1	0.00814703069089645	1
"SpisGene1134"	210	206	1	1	1	1	1	1
"SpisGene1135"	172	169	1	1	1	1	1	1
"SpisGene1137"	13	13	1	1	1	1	1	1
"SpisGene1138"	11	10	0.868052911195823	1	0.0958931254780876	1	0.32244063442007	1
"SpisGene1142"	72	68	1	1	1	1	1	1
"SpisGene1143"	9	8	1	1	1	1	1	1
"SpisGene1146"	107	105	0.966051770014645	1	0.00216927528999284	1	0.0243386949881292	1
"SpisGene1147"	83	61	1	1	1	1	1	1
"SpisGene1148"	29	29	1	1	1	1	1	1
"SpisGene1150"	14	13	0.946117116772076	1	0.725585989288387	1	1	1
"SpisGene1151"	312	312	1	1	1	1	1	1
"SpisGene1152"	83	81	1.0310104403374	1	0.0358991265761917	1	0.16769651292199	1
"SpisGene1154"	94	92	1	1	1	1	1	1
"SpisGene1155"	35	34	0.956269093883374	1	0.208143856278329	1	0.575920369014976	1
"SpisGene1158"	26	18	1	1	1	1	1	1
"SpisGene1163"	15	15	0.916610659291729	1	0.500618741972854	1	1	1
"SpisGene1164"	16	16	1	1	1	1	1	1
"SpisGene1165"	64	64	1.02158577700316	1	0.00432693613609219	1	0.0391483007751934	1
"SpisGene1167"	90	89	1	1	1	1	1	1
"SpisGene1168"	129	128	1	1	1	1	1	1
"SpisGene1169"	298	296	1	1	1	1	1	1
"SpisGene1170"	41	39	1	1	1	1	1	1
"SpisGene1174"	39	37	1	1	1	1	1	1
"SpisGene1182"	78	58	1	1	1	1	1	1
"SpisGene1184"	76	74	1.10805660818341	1	4.12991934377563e-07	1	3.5836506083443e-05	1
"SpisGene1185"	37	36	0.952846757384399	1	0.000478901977793335	1	0.00826574321296195	1
"SpisGene1187"	101	101	0.969977900923066	1	0.0110318976856436	1	0.0739190762909864	1
"SpisGene1188"	87	86	1	1	1	1	1	1
"SpisGene1189"	91	89	1.06206663301055	1	0.0022324466624679	1	0.0248513040236314	1
"SpisGene1190"	270	265	1.01248216383544	1	0.014090703097226	1	0.0885002075508571	1
"SpisGene1191"	265	260	0.981037388824535	1	0.00155600556944532	1	0.0189836121962527	1
"SpisGene1193"	14	14	1	1	1	1	1	1
"SpisGene1194"	109	108	0.959521678755567	1	0.00487564058823302	1	0.0427841669201362	1
"SpisGene1195"	45	44	1	1	1	1	1	1
"SpisGene1196"	103	103	1	1	1	1	1	1
"SpisGene1197"	93	91	1.03593904872289	1	0.250269760898145	1	0.671751081271756	1
"SpisGene1199"	90	87	1	1	1	1	1	1
"SpisGene1200"	90	89	1	1	1	1	1	1
"SpisGene1201"	115	115	1.02159095220353	1	0.00605075332113354	1	0.049616177233295	1
"SpisGene1202"	322	320	1	1	1	1	1	1
"SpisGene1208"	157	157	1	1	1	1	1	1
"SpisGene1213"	19	18	1	1	1	1	1	1
"SpisGene1214"	40	37	1.10496837948302	1	0.00793303425761589	0.000124127676339053	0.0601685366276446	0.00819762959487074
"SpisGene1223"	169	163	1	1	1	1	1	1
"SpisGene1229"	42	41	1	1	1	1	1	1
"SpisGene1230"	44	43	1.04953785931908	1	0.000184107897803587	1	0.00418806367411387	1
"SpisGene1232"	153	145	1	1	1	1	1	1
"SpisGene1238"	7	7	1	1	1	1	1	1
"SpisGene1240"	90	85	1	1	1	1	1	1
"SpisGene1241"	258	252	1	1	1	1	1	1
"SpisGene1243"	12	11	1	1	1	1	1	1
"SpisGene1250"	50	47	1	1	1	1	1	1
"SpisGene1251"	46	44	1	1	1	1	1	1
"SpisGene1252"	112	98	1	1	1	1	1	1
"SpisGene1256"	87	66	0.911739065376586	1	0.185484071378621	1	0.523064132762671	1
"SpisGene1259"	177	175	0.974388344575831	1	0.000602791078589751	1	0.00967079547032643	1
"SpisGene1260"	109	107	1	1	1	1	1	1
"SpisGene1267"	27	15	1	1	1	1	1	1
"SpisGene1268"	56	52	1.03799792435363	1	0.285088981584465	1	0.749972726799497	1
"SpisGene1269"	15	14	1	1	1	1	1	1
"SpisGene1271"	164	160	1	1	1	1	1	1
"SpisGene1272"	49	49	1	1	1	1	1	1
"SpisGene1273"	596	585	1	1	1	1	1	1
"SpisGene1274"	159	158	0.980434543809054	1	0.0763749873056922	1	0.276776154417434	1
"SpisGene1275"	235	232	1.01474001419349	1	0.105092308003639	1	0.343426093325077	1
"SpisGene1276"	30	29	0.987560477369445	1	0.27717307940783	0.000559003111555905	0.733401687802542	0.0284522208253049
"SpisGene1277"	40	40	1	1	1	1	1	1
"SpisGene1278"	233	233	1	1	1	1	1	1
"SpisGene1279"	153	153	1	1	1	1	1	1
"SpisGene1281"	37	22	0.795359998886867	1	0.00173085887817374	1	0.020596003388459	1
"SpisGene1283"	99	99	1	1	1	1	1	1
"SpisGene1284"	114	112	1.02557424092642	1	0.0662543833876974	1	0.251885416884838	1
"SpisGene1287"	225	223	0.988348852820712	1	0.000177841907227192	1	0.00410405220997565	1
"SpisGene1288"	136	135	1	1	1	1	1	1
"SpisGene1295"	116	113	1	1	1	1	1	1
"SpisGene1297"	68	62	1	1	1	1	1	1
"SpisGene1298"	139	133	0.980284996127801	1	0.0781257813305757	1	0.280393505465317	1
"SpisGene1299"	12	12	1.10579957853069	1	0.030646246565163	1	0.150354739042341	1
"SpisGene1300"	32	32	1	1	1	1	1	1
"SpisGene1302"	60	60	1	1	1	1	1	1
"SpisGene1303"	195	177	0.964881905994501	1	0.183893274114303	1	0.519907439171148	1
"SpisGene1304"	225	197	1.01635343932934	1	0.0278499113710198	1	0.140768410866626	1
"SpisGene1305"	28	19	1	1	1	1	1	1
"SpisGene1307"	66	65	0.978880665207842	1	0.311122059953312	1	0.808140649841044	1
"SpisGene1308"	64	57	1	1	1	1	1	1
"SpisGene1309"	9	8	0.793254262416603	1	0.102160758113341	1	0.336534380489636	1
"SpisGene1314"	27	19	1	1	1	1	1	1
"SpisGene1315"	114	32	1.10077029444568	1	0.00932789197811918	1	0.0664153135097976	1
"SpisGene1316"	225	217	1.04915845600426	1	0.118233684069851	1	0.372898957874088	1
"SpisGene1318"	94	90	1.05593578448463	1	0.0275194477324118	1	0.139867276055654	1
"SpisGene1319"	23	17	0.728225969230989	1	0.000240855242315113	1	0.00508571096392088	1
"SpisGene1320"	111	99	1	1	1	1	1	1
"SpisGene1321"	46	46	1	1	1	1	1	1
"SpisGene1323"	203	187	1	1	1	1	1	1
"SpisGene1324"	20	19	1	1	1	1	1	1
"SpisGene1325"	119	85	0.942594501075608	1	0.93180772665487	1	1	1
"SpisGene1326"	55	55	1	1	1	1	1	1
"SpisGene1327"	32	32	1	1	1	1	1	1
"SpisGene1328"	186	184	0.985922198971895	1	0.0682375293992978	1	0.257208377219705	1
"SpisGene1329"	353	346	1.00904614278884	1	0.126832089703499	1	0.392049079971944	1
"SpisGene1330"	44	42	1.0416218160694	1	0.425939989747879	1	1	1
"SpisGene1331"	32	31	1.11624078585175	1	0.236010598278958	1	0.640019888964503	1
"SpisGene1335"	18	16	1.09915426118276	1	0.585328581145868	0.002636201524547	1	0.104210274602971
"SpisGene1336"	221	187	0.97898605299959	1	0.000583104844903868	1	0.00949935499917986	1
"SpisGene1337"	122	122	1	1	1	1	1	1
"SpisGene1339"	54	52	0.971075058377107	1	0.0141625983507616	1	0.0886992034131456	1
"SpisGene1340"	100	99	1	1	1	1	1	1
"SpisGene1341"	167	165	1.02273539816685	1	0.0041549971793203	1	0.0381243459989381	1
"SpisGene1343"	113	112	1	1	1	1	1	1
"SpisGene1346"	97	85	1	1	1	1	1	1
"SpisGene1347"	42	42	1	1	1	1	1	1
"SpisGene1350"	46	41	1.02849129454328	1	0.305937642858972	1	0.796738196715844	1
"SpisGene1351"	123	122	1	1	1	1	1	1
"SpisGene1353"	151	149	1.02112774992111	1	0.0495989666492486	1	0.208035476893001	1
"SpisGene1354"	33	30	1.29773415878391	1	0.904588755632898	1.34415925608259e-06	1	0.000185309155441686
"SpisGene1355"	153	153	1	1	1	1	1	1
"SpisGene1356"	75	68	1.03589632498835	1	0.28365657344319	1	0.747181358611164	1
"SpisGene1357"	128	122	1.03205671341176	1	0.869122996956511	1	1	1
"SpisGene1358"	39	36	1	1	1	1	1	1
"SpisGene1359"	41	38	1	1	1	1	1	1
"SpisGene1360"	120	115	0.979451870918778	1	0.11700566331474	1	0.370501137151383	1
"SpisGene1362"	103	91	1	1	1	1	1	1
"SpisGene1363"	56	56	1	1	1	1	1	1
"SpisGene1364"	28	28	1.09844389069107	1	0.00458337824982983	1	0.0409976307521275	1
"SpisGene1365"	179	179	1.00913092638884	1	0.0545952824750619	1	0.221696005098664	1
"SpisGene1366"	343	338	0.985870760896899	1	0.0118484581601144	1	0.0779228652641035	1
"SpisGene1367"	78	73	1	1	1	1	1	1
"SpisGene1369"	79	79	0.953806040399683	1	2.58620680349068e-06	1	0.000155864889812561	1
"SpisGene1370"	110	105	1	1	1	1	1	1
"SpisGene1371"	38	38	1	1	1	1	1	1
"SpisGene1372"	24	24	0.950082150074489	1	0.0647002591244451	1	0.248028904373829	1
"SpisGene1373"	93	93	0.981809959339654	1	0.0578322015247378	1	0.229862573465685	1
"SpisGene1374"	105	105	1	1	1	1	1	1
"SpisGene1375"	100	91	1	1	1	1	1	1
"SpisGene1377"	183	182	1.01198082102272	1	0.139120559463615	1	0.42025764183079	1
"SpisGene1381"	80	79	1	1	1	1	1	1
"SpisGene1383"	45	42	1.04762271583923	1	0.0123935754751071	1.41959191194131e-05	0.0804998491843088	0.00137339291200006
"SpisGene1384"	52	37	1	1	1	1	1	1
"SpisGene1385"	102	102	1	1	1	1	1	1
"SpisGene1386"	46	43	1	1	1	1	1	1
"SpisGene1388"	138	138	1	1	1	1	1	1
"SpisGene1390"	218	186	1	1	1	1	1	1
"SpisGene1393"	126	125	1	1	1	1	1	1
"SpisGene1394"	48	48	1	1	1	1	1	1
"SpisGene1395"	178	178	1	1	1	1	1	1
"SpisGene1396"	21	20	0.933364756110252	1	0.0770671326514153	1	0.278497184145629	1
"SpisGene1397"	43	40	1.05354333585408	1	0.0236824876978373	1	0.125937394802048	1
"SpisGene1400"	96	90	1	1	1	1	1	1
"SpisGene1402"	139	139	1	1	1	1	1	1
"SpisGene1403"	117	114	1.01843630836266	1	0.0224292023742758	1	0.121439211087819	1
"SpisGene1405"	37	37	1	1	1	1	1	1
"SpisGene1406"	13	13	1	1	1	1	1	1
"SpisGene1407"	153	153	1	1	1	1	1	1
"SpisGene1414"	35	32	0.928463173473441	1	0.00623059159635108	1	0.050564528856627	1
"SpisGene1415"	94	93	1	1	1	1	1	1
"SpisGene1421"	16	16	1	1	1	1	1	1
"SpisGene1422"	42	42	1	1	1	1	1	1
"SpisGene1423"	72	72	1	1	1	1	1	1
"SpisGene1424"	20	20	1	1	1	1	1	1
"SpisGene1428"	40	7	1	1	1	1	1	1
"SpisGene1436"	73	70	0.973714676923527	1	0.0729102218662356	1	0.268296643736689	1
"SpisGene1437"	22	22	1	1	1	1	1	1
"SpisGene1438"	137	133	1	1	1	1	1	1
"SpisGene1440"	180	173	1	1	1	1	1	1
"SpisGene1441"	34	34	1.06424945440849	1	0.000833306862720138	1	0.0121107095758926	1
"SpisGene1442"	115	105	0.976928604959247	1	0.0520780425832062	1	0.215038836259896	1
"SpisGene1443"	18	18	0.926222271732921	1	0.00125560719853452	0.0057419207759673	0.0164271551514083	0.198519260934619
"SpisGene1444"	144	144	1	1	1	1	1	1
"SpisGene1445"	150	141	1.02548905381289	1	0.00350712671300528	1	0.033811276676342	1
"SpisGene1446"	38	38	1	1	1	1	1	1
"SpisGene1447"	182	174	1	1	1	1	1	1
"SpisGene1448"	130	126	1	1	1	1	1	1
"SpisGene1454"	14	11	0.872800844475721	1	0.0840383693481062	1	0.294521504779238	1
"SpisGene1455"	436	429	0.985676515815416	1	0.00165093337185282	1	0.0198129969076874	1
"SpisGene1457"	10	10	0.868951382015811	1	0.11303525139994	1	0.360308031124259	1
"SpisGene1458"	120	93	1.02347121019864	1	0.660024734642585	1	1	1
"SpisGene1459"	43	43	1	1	1	1	1	1
"SpisGene1462"	75	72	1	1	1	1	1	1
"SpisGene25805.Novel"	60	60	1	1	1	1	1	1
"SpisGene1463"	46	46	1	1	1	1	1	1
"SpisGene1464"	133	132	1	1	1	1	1	1
"SpisGene1474"	56	55	0.96019017011967	1	0.00471253820748538	1	0.0418025330735171	1
"SpisGene1475"	817	808	1.01352006085262	1	0.00116108264735894	1	0.0154470211311481	1
"SpisGene1477"	92	92	1	1	1	1	1	1
"SpisGene1478"	37	34	1	1	1	1	1	1
"SpisGene1479"	85	83	1.0397860665887	1	0.000303816601269896	1	0.00598355945608157	1
"SpisGene1480"	239	232	1	1	1	1	1	1
"SpisGene1481"	385	273	1	1	1	1	1	1
"SpisGene1483"	64	63	1	1	1	1	1	1
"SpisGene1484"	158	157	1	1	1	1	1	1
"SpisGene1485"	191	191	1	1	1	1	1	1
"SpisGene1488"	12	9	1.19082829897181	1	0.513970687229551	0.0187781295195373	1	0.519057620228012
"SpisGene1497"	11	9	1	1	1	1	1	1
"SpisGene1498"	76	20	1	1	1	1	1	1
"SpisGene1499"	38	30	1.15261998870336	1	0.056262973458133	1	0.225657016101509	1
"SpisGene1500"	52	52	1.04487800422218	1	0.0015370990501873	1	0.0188362949161286	1
"SpisGene1501"	122	122	1.0185423771477	1	0.169981197800415	1	0.48846342640458	1
"SpisGene1502"	29	26	1	1	1	1	1	1
"SpisGene1505"	107	99	0.979512696082443	1	0.0440261418769057	1	0.192096267994792	1
"SpisGene1509"	73	73	0.959481131182264	1	0.00149049099333283	1	0.0184911419184114	1
"SpisGene1512"	193	178	1.02123355981897	1	0.00260191597293192	1	0.0274607954693456	1
"SpisGene1513"	124	111	0.963604184067701	1	0.049176350408827	1	0.206930930430734	1
"SpisGene1514"	103	90	0.917058786624523	1	6.3521952200907e-07	1	5.11374898411535e-05	1
"SpisGene1515"	104	102	1.04064433722114	1	0.00894609362670886	1	0.0645295977121747	1
"SpisGene1519"	149	18	0.971249485339309	1	0.959776201034969	0.00101926000271206	1	0.0474321458646047
"SpisGene1520"	28	14	1.13807590507052	1	0.183671585390617	1	0.519547041619163	1
"SpisGene1525"	68	57	0.975839964926538	1	0.86256125528078	8.40759943495946e-06	1	0.000866611347366055
"SpisGene1527"	81	60	1	1	1	1	1	1
"SpisGene1529"	38	34	0.862406262387395	1	0.00101115405012204	1	0.0139052593750574	1
"SpisGene1530"	162	159	1	1	1	1	1	1
"SpisGene1531"	7	6	1.24522366098464	1	0.00431348681568601	1	0.0391331088765318	1
"SpisGene1534"	333	330	1	1	1	1	1	1
